Dataset	MovieID	Title	Year	Reason
movies-32M	281220	Oresama	2003	no_subtitles_found
movies-32M	281222	Satan in Prison	1907	no_subtitles_found
movies-32M	281224	Bubble	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"5000-eko baimendutako azpitituluak 24 orduz deskargatu dituzu.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373104 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373104}
movies-32M	281226	Christmas Slay	2015	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373105 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373105}
movies-32M	281230	Mickey's Magical Christmas: Snowed in at the House of Mouse	2001	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373106 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373106}
movies-32M	281232	Prep & Landing: Naughty vs. Nice	2011	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"您已下载了在 24 小时内可观看的《5000》字幕。Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373107 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373107}
movies-32M	281234	Prep & Landing Stocking Stuffer: Operation: Secret Santa	2010	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373108 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373108}
movies-32M	281240	Natasha	2007	no_subtitles_found
movies-32M	281244	Where's Mama?	1960	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Anda telah memuat turun sari kata 5000 yang dibenarkan untuk 24 jam.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373110 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373110}
movies-32M	281246	Anatomy of a Relationship	1976	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Anda telah memuat turun sari kata 5000 yang dibenarkan untuk 24 jam.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373111 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373111}
movies-32M	281248	Palthu Janwar	2022	no_subtitles_found
movies-32M	281250	Kuttavum Shikshayum	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373113 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373113}
movies-32M	281252	Innale Vare	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373113 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373113}
movies-32M	281254	Puzhu	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373114 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373114}
movies-32M	281256	Antakshari	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"您已下载了5000提供的24小时有效期字幕。Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373115 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373115}
movies-32M	281258	12th Man	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373116 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373116}
movies-32M	281260	Kaduva	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Stáhli jste si titulky k filmu „5000“, které máte k dispozici po dobu 24 hodin.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373117 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373117}
movies-32M	281262	John Luther	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Ați descărcat subtitrările permise pentru „5000” pentru o perioadă de 24 de ore.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373118 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373118}
movies-32M	281264	The Year of the Shark	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373119 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373119}
movies-32M	281266	Diary of a Wimpy Kid: Rodrick Rules	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Olete alla laadinud endale 24 tunniks lubatud subtiitrid filmile „5000“.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373120 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373120}
movies-32M	281268	Condemned	1953	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"您已下载了5000提供的24小时有效期字幕。Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373121 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373121}
movies-32M	281270	Your Christmas Or Mine?	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373122 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373122}
movies-32M	281272	Helen Hong: Well Hong	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373123 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373123}
movies-32M	281274	The Secret Life of the World's Busiest Airport	2018	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373124 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373124}
movies-32M	281276	Darby and the Dead	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373125 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373125}
movies-32M	281278	Sexual Drive	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Você baixou as legendas de \u0026quot;5000\u0026quot; às quais tem acesso por 24 horas.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373126 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373126}
movies-32M	281280	"Sr."	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Preuzeli ste svoje dozvoljene 5000-ove titlove na 24 sata.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373127 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373127}
movies-32M	281282	Tori and Lokita	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373128 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373128}
movies-32M	281284	A Wounded Fawn	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373129 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373129}
movies-32M	281286	Traffic Troubles	1931	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373129 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373129}
movies-32M	281288	20th Century Girl	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373130 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373130}
movies-32M	281290	A Big Fat Family Christmas	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373131 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373131}
movies-32M	281292	I Love Greece	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"Vous avez atteint votre limite de 5000 sous-titres pour 24 heures.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373132 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373132}
movies-32M	281294	Bar Fight	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373133 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373133}
movies-32M	281296	The Rust	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"24時間分の『5000』の字幕をダウンロードしました。Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373134 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373134}
movies-32M	281298	Jairos Revenge	2019	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373135 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373135}
movies-32M	281300	The Kings of the World	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373136 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373136}
movies-32M	281302	Diabolik - Ginko all'attacco!	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373137 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373137}
movies-32M	281304	Love Today	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Pellgarget hoc\u0026#x27;h eus ho titloù \u0026quot;5000\u0026quot; aotreet evit 24 eur.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373138 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373138}
movies-32M	281306	Raiders of the Lost Library	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373139 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373139}
movies-32M	281308	The Beach Nut	1944	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373140 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373140}
movies-32M	281310	The Animation Show	2003	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373141 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373141}
movies-32M	281312	Chaman Bahar	2020	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373142 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373142}
movies-32M	281314	The 1000 Eyes of Dr Maddin	2015	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373143 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373143}
movies-32M	281316	Wirecard: The Billion Euro Lie	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373144 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373144}
movies-32M	281318	Scratch-As-Catch-Can	1931	no_subtitles_found
movies-32M	281320	Brazil 2002: The Real Story	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373146 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373146}
movies-32M	281322	Neil Young: Harvest Time	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"თქვენ ჩამოტვირთეთ თქვენთვის ნებადართული სუბტიტრები \u0026quot;5000\u0026quot;-დან 24 საათის განმავლობაში.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373147 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373147}
movies-32M	281324	Lynch / Oz	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373148 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373148}
movies-32M	281326	Nibbles	2003	no_subtitles_found
movies-32M	281328	Judgement	1999	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373150 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373150}
movies-32M	281330	Strange New World	1975	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373151 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373151}
movies-32M	281336	Hyde and Hare	1955	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373152 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373152}
movies-32M	281340	Undercover Wedding Crashers	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373153 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373153}
movies-32M	281342	The Quintessential Quintuplets Movie	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373154 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373154}
movies-32M	281344	HIT: The 2nd Case	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373155 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373155}
movies-32M	281346	Soldier Boy	2019	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373156 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373156}
movies-32M	281348	The Last Dolphin King	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:59 UTC) ts=1780373157 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373157}
movies-32M	281352	Carnifex	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373157 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373157}
movies-32M	281354	Mandie and the Cherokee Treasure	2010	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 54 minutes (2026-06-02 23:59:58 UTC) ts=1780373158 ","reset_time":"19 hours and 54 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373158}
movies-32M	281356	Mouse Wreckers	1949	no_subtitles_found
movies-32M	281360	A Man of Action	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373160 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373160}
movies-32M	281362	Mariupolis 2	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373161 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373161}
movies-32M	281364	Warriors of Future	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373162 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373162}
movies-32M	281370	An Action Hero	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373163 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373163}
movies-32M	281372	Angry Neighbors	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373164 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373164}
movies-32M	281374	Battle For Pandora	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Stáhli jste si titulky k filmu „5000“, které máte k dispozici po dobu 24 hodin.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373165 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373165}
movies-32M	281378	When It Rains	1995	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373166 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373166}
movies-32M	281380	Daphnia	1928	no_subtitles_found
movies-32M	281384	Spoiler Alert	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"您已下载了5000提供的24小时有效期字幕。Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373168 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373168}
movies-32M	281386	Pink Outs	1967	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373168 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373168}
movies-32M	281388	The Phenomenon	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"Du har laddat ner de undertexter till ”5000” som du har tillgång till under 24 timmar.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373169 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373169}
movies-32M	281390	A Haul in One	1956	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Has descargado los subtítulos de «5000» que tienes permitidos durante 24 horas.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373170 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373170}
movies-32M	281392	You Weren't There: A History of Chicago Punk 19771984	2007	download_failed: Subtitle download request failed: 406
