MovieID,Title,Year,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,dialogue_coverage_proxy,language_feature_version,num_lines,avg_line_length,median_line_length,num_tokens,num_unique_tokens,type_token_ratio,hapax_ratio,top_word_frequency_ratio,bigram_repetition_ratio,trigram_repetition_ratio,repeated_line_ratio,duplicate_line_count,most_common_line_frequency,repeated_short_phrase_ratio,question_line_ratio,exclamation_line_ratio,first_person_pronoun_ratio,second_person_pronoun_ratio,contraction_ratio,average_sentiment,sentiment_variance,positive_word_ratio,negative_word_ratio,anger_word_ratio,fear_word_ratio,joy_word_ratio,sadness_word_ratio,average_word_length,long_word_ratio,common_word_ratio,rare_word_ratio,simple_word_ratio,complex_word_ratio,flesch_reading_ease,average_sentence_length,subtitle_words_per_minute,num_lines_per_minute,unique_subtitle_words_per_minute,Genre9,Genre10,MovieLens32MAvailable,FranchiseID,FranchiseName,FranchiseInstallment,FranchiseLength,imdb_tconst,imdb_Title,imdb_averageRating,imdb_numVotes,imdb_originalTitle,imdb_isAdult,imdb_runtimeMinutes,imdb_low_votes
8946,Surviving Christmas,2004.0,Comedy,,,,,,,,27.10989010989011,2,2467,3.8094852047020673,4.0,9398,1580,0.1681208767822941,0.5310126582278482,0.044264737178123,0.4284346067894009,0.1177096636866751,0.130928252938792,215,15,0.2730804022774437,0.130928252938792,0.0640453992703688,0.0620344754203021,0.0544796765269206,0.0725686316237497,-0.0001064056182166,0.0471376775478167,0.0235156416258778,0.0236220472440944,0.0019153011278995,0.0010640561821664,0.0084060438391147,0.0039370078740157,3.7992125984251968,0.0994892530325601,0.4573313470951266,0.5426686529048734,0.8036816343902958,0.0517131304532879,95.1637862825356,5.155238617663192,103.27472527472527,27.10989010989011,17.36263736263736,,,True,,,,,tt0252028,Surviving Christmas,5.5,30704.0,Surviving Christmas,False,91.0,False
8947,The Grudge,2004.0,Horror,Mystery,Thriller,,,,,,0.4725274725274725,2,43,3.302325581395349,2.0,142,97,0.6830985915492958,0.7731958762886598,0.056338028169014,0.1347517730496454,0.0428571428571428,0.4186046511627907,13,8,0.0889679715302491,0.1395348837209302,0.0,0.0352112676056338,0.0352112676056338,0.1267605633802817,-0.028169014084507,0.0273755207300138,0.0,0.028169014084507,0.0,0.0,0.0,0.0140845070422535,3.5985915492957745,0.0633802816901408,0.3661971830985915,0.6338028169014085,0.7323943661971831,0.028169014084507,96.39267449139282,3.155555555555555,1.5604395604395604,0.4725274725274725,1.065934065934066,,,True,722.0,The Grudge,1.0,3.0,tt0391198,The Grudge,5.9,158063.0,The Grudge,False,91.0,False
8948,Alfie,2004.0,Comedy,Drama,Romance,,,,,,17.21359223300971,2,1773,4.433728144388043,4.0,7861,1722,0.2190560997328584,0.5830429732868757,0.0396896069202391,0.3370229007633588,0.0754548924799592,0.0592216582064297,70,14,0.2062472167440676,0.1252115059221658,0.0050761421319796,0.0664037654242462,0.0398168171988296,0.0609337234448543,0.0006360513929525,0.0446504032238945,0.0226434295891108,0.0220073781961582,0.001017682228724,0.0013993130644956,0.0043251494720773,0.0039435186363058,4.018445490395624,0.1227579188398422,0.4771657549930034,0.5228342450069966,0.7698766060297672,0.063350718738074,90.40774207436132,5.528129395218003,76.32038834951456,17.21359223300971,16.718446601941746,,,True,,,,,tt0375173,Alfie,6.2,56556.0,Alfie,False,103.0,False
8949,Sideways,2004.0,Comedy,Drama,Romance,Romance,,,,,7.795275590551181,2,990,6.646464646464646,6.0,6580,1350,0.2051671732522796,0.5866666666666667,0.037386018237082,0.3553731570147438,0.0725144420796594,0.0717171717171717,50,8,0.2139545489093258,0.2232323232323232,0.0777777777777777,0.051063829787234,0.0428571428571428,0.0575987841945288,0.0097264437689969,0.0476257610332498,0.0287234042553191,0.0189969604863221,0.0006079027355623,0.001063829787234,0.0059270516717325,0.0016717325227963,3.9340425531914898,0.1069908814589665,0.4711246200607902,0.5288753799392097,0.7896656534954407,0.0580547112462006,93.63641297992596,4.488403819918145,51.811023622047244,7.7952755905511815,10.62992125984252,,,True,,,,,tt0375063,Sideways,7.5,216767.0,Sideways,False,127.0,False
8950,The Machinist,2004.0,Drama,Mystery,Thriller,,,,,,11.148514851485148,2,1126,3.8809946714031978,4.0,4370,1047,0.2395881006864988,0.5520534861509073,0.0526315789473684,0.3105973907072556,0.0657051282051282,0.1127886323268206,84,10,0.188165274121552,0.1936056838365897,0.0799289520426287,0.0622425629290617,0.0608695652173913,0.0752860411899313,-0.0068649885583524,0.0365661442433065,0.0148741418764302,0.0217391304347826,0.0022883295194508,0.0011441647597254,0.002974828375286,0.0036613272311212,3.9725400457665905,0.1105263157894736,0.4807780320366133,0.5192219679633867,0.7794050343249428,0.0578947368421052,92.8918142545037,4.495884773662551,43.26732673267327,11.148514851485148,10.366336633663366,,,True,,,,,tt0361862,The Machinist,7.6,441108.0,The Machinist,False,101.0,False
8951,Vera Drake,2004.0,Drama,,,,,,,,18.832,2,2354,4.483432455395072,4.0,10554,1524,0.1444002274019329,0.4954068241469816,0.0484176615501231,0.4606273097697337,0.1328658074298711,0.1546304163126593,263,51,0.2967543236199952,0.2170773152081563,0.014018691588785,0.0487019139662687,0.061398521887436,0.0715368580632935,0.0054007959067652,0.0491464993967514,0.0272882319499715,0.0218874360432063,0.0003790032215273,0.0020845177184006,0.0026530225506916,0.0039795338260375,3.864032594277051,0.090297517528899,0.4773545575137388,0.5226454424862611,0.817604699639947,0.046048891415577,96.96082644519912,4.959586466165414,84.432,18.832,12.192,,,True,,,,,tt0383694,Vera Drake,7.6,28675.0,Vera Drake,False,125.0,False
8952,Falling Angels,2003.0,Drama,,,,,,,,12.972477064220184,2,1414,3.3939179632248937,3.0,4799,1130,0.2354657220254219,0.5725663716814159,0.0331319024796832,0.3572321800750312,0.1277882009589326,0.1831683168316831,165,16,0.2425221469515372,0.1287128712871287,0.0523338048090523,0.0631381537820379,0.0368826838924776,0.048551781621171,-0.0025005209418628,0.0412523429357569,0.0193790372994373,0.0218795582413002,0.0014586372160866,0.0010418837257762,0.0091685767868305,0.0039591581579495,3.8618462179620754,0.0962700562617211,0.4757241091894144,0.5242758908105856,0.8066263804959366,0.0504271723275682,95.1384609151422,5.368008948545861,44.027522935779814,12.972477064220184,10.36697247706422,,,True,,,,,tt0365183,Falling Angels,6.7,1159.0,Falling Angels,False,109.0,False
8953,Stella Street,2004.0,Comedy,,,,,,,,24.8875,2,1991,5.226519337016574,5.0,10406,1821,0.1749951950797617,0.5557386051619989,0.0339227368825677,0.4416146083613647,0.144559784698193,0.0828729281767955,101,13,0.2930943341823249,0.1265695630336514,0.0552486187845303,0.0509321545262348,0.0411301172400538,0.0,0.0084566596194503,0.0370224691479423,0.0227753219296559,0.0143186623102056,0.0006726888333653,0.0009609840476648,0.0053815106669229,0.0021141649048625,3.7199692485104743,0.0988852585047088,0.4545454545454545,0.5454545454545454,0.8073226984432058,0.0453584470497789,95.35144289326378,5.909142532651902,130.075,24.8875,22.7625,,,True,,,,,tt0360025,Stella Street,5.8,521.0,Stella Street,False,80.0,False
8954,Lightning in a Bottle,2004.0,Documentary,,,,,,,,12.067961165048544,2,1243,4.729686242960579,5.0,5879,1148,0.1952713046436469,0.5418118466898955,0.0484776322503827,0.3652602926165362,0.0777607622936872,0.0675784392598551,54,6,0.2215227562739259,0.1971037811745776,0.0,0.0665079095084198,0.0597040312978397,0.0374213301581901,-0.0221126041843851,0.0553028340629409,0.0168395985711855,0.0389522027555706,0.006463684300051,0.0028916482394965,0.0025514543289675,0.0035720360605545,3.772750467766627,0.0857288654533083,0.5254294948120428,0.4745705051879571,0.8164653852696037,0.0437149175029766,97.45028322395932,5.0944540727902945,57.077669902912625,12.067961165048544,11.145631067961165,,,True,,,,,tt0396705,Lightning in a Bottle,7.6,769.0,Lightning in a Bottle,False,103.0,False
8955,Undertow,2004.0,Crime,Drama,Thriller,,,,,,10.712962962962964,2,1157,4.9611063094209165,5.0,5740,1128,0.1965156794425087,0.523936170212766,0.040766550522648,0.3486670151594354,0.0636110142906936,0.0751944684528954,60,9,0.2061514333013853,0.1581676750216076,0.038029386343993,0.0639372822299651,0.0512195121951219,0.0667247386759581,0.0006968641114982,0.0411144969588073,0.0209059233449477,0.0202090592334494,0.0031358885017421,0.0043554006968641,0.0026132404181184,0.0034843205574912,3.790418118466899,0.0735191637630662,0.5066202090592334,0.4933797909407665,0.8414634146341463,0.0329268292682926,99.66232622459636,5.583657587548638,53.148148148148145,10.712962962962964,10.444444444444445,,,True,,,,,tt0360130,Undertow,6.5,9672.0,Undertow,False,108.0,False
8956,Enduring Love,2004.0,Drama,,,,,,,,13.25,2,1325,4.532075471698113,5.0,6005,1005,0.1673605328892589,0.4985074626865671,0.0519567027477102,0.4477015323117921,0.1301016158587373,0.1411320754716981,125,10,0.2889147997001749,0.1675471698113207,0.0520754716981132,0.0682764363030807,0.0564529558701082,0.0759367194004995,-0.0036636136552872,0.0482796670274077,0.0223147377185678,0.0259783513738551,0.0026644462947543,0.0008326394671107,0.0069941715237302,0.0058284762697751,3.787010824313073,0.0940882597835137,0.5117402164862614,0.4882597835137385,0.8341382181515404,0.0432972522897585,99.15281261425208,4.252832861189802,60.05,13.25,10.05,,,True,,,,,tt0375735,Enduring Love,6.3,11363.0,Enduring Love,False,100.0,False
8957,Saw,2004.0,Horror,Mystery,Thriller,Thriller,,,,,13.466019417475728,2,1387,4.017303532804615,4.0,5572,1025,0.1839554917444364,0.488780487804878,0.0527638190954773,0.4374439059414827,0.1585278276481149,0.1643835616438356,143,9,0.297998384346109,0.1643835616438356,0.0,0.0579684134960516,0.0667623833452979,0.0637114142139267,-0.0161521895190236,0.0388632991642655,0.0114860014357501,0.0276381909547738,0.0048456568557071,0.0052045944005743,0.0026920315865039,0.0041277817659727,3.854630294328787,0.0904522613065326,0.4901292175161522,0.5098707824838478,0.8083273510409189,0.040021536252692,97.07381284252088,4.774635818337618,54.09708737864078,13.466019417475728,9.951456310679612,,,True,590.0,Saw,1.0,10.0,tt0387564,Saw,7.6,508775.0,Saw,False,103.0,False
8958,Ray,2004.0,Drama,Musical,,,,,,,14.210526315789474,2,2160,3.935185185185185,4.0,8500,1347,0.1584705882352941,0.5033407572383074,0.0494117647058823,0.430874220496529,0.1075547187573546,0.0925925925925925,136,14,0.2692239807024769,0.1236111111111111,0.061574074074074,0.0612941176470588,0.0590588235294117,0.0816470588235294,0.0018823529411764,0.0357611626297577,0.0188235294117647,0.0169411764705882,0.0023529411764705,0.0009411764705882,0.0034117647058823,0.0031764705882352,3.7294117647058824,0.068,0.4801176470588235,0.5198823529411765,0.8343529411764706,0.0305882352941176,99.37828210534724,5.770536320434488,55.921052631578945,14.210526315789474,8.861842105263158,,,True,,,,,tt0350258,Ray,7.7,165352.0,Ray,False,152.0,False
8959,Birth,2004.0,Drama,Mystery,,,,,,,9.7,2,970,3.9948453608247423,4.0,3875,726,0.1873548387096774,0.4848484848484848,0.0467096774193548,0.426690758905524,0.1358120320165246,0.1701030927835051,114,15,0.2812701690977152,0.1432989690721649,0.0185567010309278,0.08,0.056,0.088,-0.0018064516129032,0.0498031883454734,0.024,0.0258064516129032,0.000258064516129,0.0015483870967741,0.0092903225806451,0.0051612903225806,3.728,0.0776774193548387,0.5019354838709678,0.4980645161290322,0.823741935483871,0.0350967741935483,98.84832605982685,4.542790152403282,38.75,9.7,7.26,,,True,,,,,tt0337876,Birth,6.3,44637.0,Birth,False,100.0,False
8960,Voices of Iraq,2004.0,Documentary,,,,,,,,6.2625,2,501,4.536926147704591,5.0,2273,620,0.2727672679278486,0.5838709677419355,0.0505939287285525,0.3182218309859155,0.1017173051519154,0.1457085828343313,45,8,0.2099933964340744,0.2095808383233532,0.0259481037924151,0.0413550373955125,0.0571931368235811,0.0664320281566212,-0.0052793664760228,0.0386874824471129,0.0167179938407391,0.0219973603167619,0.0,0.0021997360316761,0.0048394192696876,0.0061592608886933,3.9458864936207654,0.0893092828860536,0.4830620325560932,0.5169379674439067,0.8020237571491421,0.0409150901891773,96.5205679203602,4.836170212765958,28.4125,6.2625,7.75,,,True,,,,,tt0430745,Voices of Iraq,6.8,401.0,Voices of Iraq,False,80.0,False
8961,The Incredibles,2004.0,Action,Adventure,Animation,Children,Comedy,,,,16.756521739130434,2,1927,4.4462895692786715,4.0,8568,1744,0.203548085901027,0.5596330275229358,0.0406162464985994,0.3522820123730594,0.0782162035956105,0.0965230928905033,120,16,0.2152571061693807,0.1582771146860404,0.1510119356512714,0.0601073762838468,0.0486694677871148,0.0665266106442577,-0.0026844070961718,0.0386249134730144,0.0179738562091503,0.0206582633053221,0.0010504201680672,0.0030345471521942,0.0036181139122315,0.003734827264239,4.0699112978524745,0.1231325863678804,0.4580999066293184,0.5419000933706816,0.7620214752567693,0.0718954248366013,89.66095607212068,4.552603613177471,74.50434782608696,16.756521739130434,15.165217391304347,,,True,,,,,tt0317705,The Incredibles,8.0,898195.0,The Incredibles,False,115.0,False
8962,Fade to Black,2004.0,Documentary,,,,,,,,6.678899082568807,2,728,4.111263736263736,4.0,2993,699,0.2335449381891079,0.5164520743919886,0.0410958904109589,0.3345588235294117,0.0932798395185556,0.1112637362637362,48,7,0.2139394952365034,0.0728021978021978,0.037087912087912,0.0578015369194787,0.0340795188773805,0.0688272636151019,0.0090210491146007,0.0283182197373557,0.0187103240895422,0.0096892749749415,0.0013364517206815,0.0006682258603407,0.0056799198128967,0.0013364517206815,3.9365185432676246,0.1045773471433344,0.4751085867023054,0.5248914132976946,0.8052121617106582,0.0551286334781156,93.08588027155956,5.938492063492063,27.458715596330276,6.678899082568807,6.412844036697248,,,True,,,,,tt0428518,Fade to Black,7.0,1109.0,Fade to Black,False,109.0,False
8963,It's All About Love,2003.0,Drama,Romance,Sci-Fi,Thriller,,,,,13.245283018867925,2,1404,4.412393162393163,5.0,6195,1119,0.1806295399515738,0.5102770330652369,0.0472962066182405,0.4199225056506296,0.1207815275310834,0.079059829059829,67,6,0.2703640913861306,0.1246438746438746,0.0235042735042735,0.0564971751412429,0.0534301856335754,0.0700564971751412,0.0085552865213882,0.0530341517053053,0.0308313155770782,0.02227602905569,0.0009685230024213,0.0025827280064568,0.0061339790153349,0.0059725585149313,3.9895076674737697,0.1131557707828894,0.4929782082324455,0.5070217917675545,0.7899919289749798,0.0757062146892655,91.66034284170824,4.936254980079681,58.443396226415096,13.245283018867925,10.556603773584905,,,True,,,,,tt0273689,It's All About Love,5.3,10054.0,It's All About Love,False,106.0,False
8964,Callas Forever,2002.0,Drama,,,,,,,,13.684684684684685,2,1519,4.723502304147465,5.0,7175,1389,0.193588850174216,0.5305975521958244,0.0404181184668989,0.3576805129634792,0.08308936288861,0.0875576036866359,88,10,0.2203945075625566,0.1784068466096116,0.0585911784068466,0.0524041811846689,0.0493379790940766,0.0680139372822299,-0.0037630662020905,0.0463969891585426,0.0213240418118466,0.0250871080139372,0.0015331010452961,0.0019512195121951,0.0047386759581881,0.0043205574912891,4.010731707317073,0.1084320557491289,0.4825087108013937,0.5174912891986063,0.772404181184669,0.0609059233449477,91.55239273304876,4.986101459346768,64.63963963963964,13.684684684684685,12.513513513513514,,,True,,,,,tt0274407,Callas Forever,6.4,2805.0,Callas Forever,False,111.0,False
8965,The Polar Express,2004.0,Adventure,Animation,Children,Fantasy,IMAX,,,,10.99,2,1099,4.311191992720655,4.0,4738,999,0.2108484592655128,0.5375375375375375,0.0466441536513296,0.415452818239392,0.1784206081081081,0.2238398544131028,164,18,0.2969492241106302,0.1173794358507734,0.0618744313011828,0.0533980582524271,0.0396791895314478,0.0578303081468974,0.0002110595187842,0.0335584189405827,0.0168847615027437,0.0166737019839594,0.0002110595187842,0.0008442380751371,0.0033769523005487,0.003588011819333,3.9527226677923175,0.0979316167159138,0.4685521317011397,0.5314478682988603,0.8098353735753483,0.0401013085690164,97.16108795295813,4.719123505976095,47.38,10.99,9.99,,,True,,,,,tt0338348,The Polar Express,6.6,270856.0,The Polar Express,False,100.0,False
8966,Kinsey,2004.0,Drama,,,,,,,,18.47457627118644,2,2180,5.229357798165138,5.0,11400,2378,0.2085964912280701,0.6009251471825063,0.0357894736842105,0.3674883761733485,0.0894016494121775,0.0495412844036697,71,11,0.2284511119884195,0.1243119266055046,0.0045871559633027,0.0228947368421052,0.0357017543859649,0.0,-0.0022807017543859,0.0285912896275777,0.0131578947368421,0.015438596491228,0.0006140350877192,0.0007894736842105,0.0031578947368421,0.0034210526315789,4.1278070175438595,0.1599122807017544,0.4206140350877193,0.5793859649122807,0.7289473684210527,0.0978070175438596,80.65718570443578,7.11166562694947,96.61016949152543,18.47457627118644,20.152542372881356,,,True,,,,,tt0362269,Kinsey,7.0,52576.0,Kinsey,False,118.0,False
8967,Seed of Chucky (Child's Play 5),2004.0,Comedy,Horror,,,,,,,14.954022988505749,2,1301,4.040737893927748,4.0,5257,1053,0.200304356096633,0.5156695156695157,0.0395662925622978,0.3757610350076104,0.0940057088487155,0.1006917755572636,85,12,0.2348967748073447,0.1637202152190622,0.1114527286702536,0.0722845729503519,0.0500285333840593,0.0825565912117177,-0.0072284572950351,0.0467424992624669,0.0197831462811489,0.0270116035761841,0.0032337835267262,0.0017120030435609,0.0032337835267262,0.0026631158455392,3.929617652653605,0.1051930758988016,0.4791706296366749,0.5208293703633251,0.778771162259844,0.0557352101959292,92.40111835322722,4.8811513463324046,60.42528735632184,14.954022988505747,12.10344827586207,,,True,138.0,Child's Play,5.0,7.0,tt0387575,Seed of Chucky,4.9,54281.0,Seed of Chucky,False,87.0,False
8968,After the Sunset,2004.0,Action,Adventure,Comedy,Crime,Thriller,,,,20.278350515463917,2,1967,4.1840366039654295,4.0,8230,1622,0.1970838396111786,0.564118372379778,0.0460510328068043,0.4069753311459472,0.1327175498298493,0.1723436705643111,235,14,0.2698547730449049,0.112353838332486,0.0655821047280122,0.0623329283110571,0.0554070473876063,0.0701093560145808,0.0008505467800729,0.0380308683077204,0.0194410692588092,0.0185905224787363,0.0025516403402187,0.0014580801944106,0.0060753341433778,0.0029161603888213,3.928554070473876,0.1051032806804374,0.464277035236938,0.5357229647630619,0.7918590522478737,0.0540704738760631,93.05477573797944,5.739191073919107,84.84536082474227,20.278350515463917,16.721649484536083,,,True,,,,,tt0367479,After the Sunset,6.2,52993.0,After the Sunset,False,97.0,False
8969,Bridget Jones: The Edge of Reason,2004.0,Comedy,Drama,Romance,,,,,,20.064814814814813,2,2167,4.520996769727734,4.0,9797,1846,0.1884250280698172,0.5736728060671723,0.036848014698377,0.4091465904450796,0.1354772843287391,0.1435163820950623,209,12,0.2723189219539584,0.2224273188740193,0.0221504383940932,0.0585893640910482,0.0431764825967132,0.0579769317137899,-0.0047973869551903,0.0547896828430239,0.0250076554047157,0.029805042359906,0.0016331530060222,0.0010207206287639,0.0087781974073696,0.0045932428294375,4.050219454935184,0.1314688169847912,0.4578952740634888,0.5421047259365112,0.755741553536797,0.0662447688067775,88.68574751347488,5.241840556447298,90.71296296296296,20.064814814814813,17.09259259259259,,,True,114.0,Bridget Jones,2.0,3.0,tt0317198,Bridget Jones: The Edge of Reason,6.0,132944.0,Bridget Jones: The Edge of Reason,False,108.0,False
8970,Finding Neverland,2004.0,Drama,,,,,,,,16.80188679245283,2,1781,4.977540707467715,5.0,8865,1497,0.1688663282571912,0.5136940547762191,0.041511562323745,0.4056859205776173,0.0950016924292,0.0797304884896125,89,7,0.2503525695267106,0.1617069062324536,0.025828186412128,0.0512126339537507,0.0507614213197969,0.0670050761421319,0.0053017484489565,0.0447547453832937,0.0250423011844331,0.0197405527354765,0.0005640157924421,0.0028200789622109,0.0056401579244218,0.0039481105470953,3.981049069373942,0.1115623237450648,0.4895657078398195,0.5104342921601804,0.7831923293852228,0.0553863508178229,92.84122851248438,5.369473046638401,83.63207547169812,16.80188679245283,14.122641509433961,,,True,,,,,tt0308644,Finding Neverland,7.6,217192.0,Finding Neverland,False,106.0,False
8971,Veer Zaara,2004.0,Drama,Musical,Romance,,,,,,14.302083333333334,2,2746,5.244719592134013,5.0,14402,2058,0.1428968198861269,0.4897959183673469,0.0321483127343424,0.4714950350670092,0.1554861111111111,0.0790240349599417,129,8,0.3134960591646123,0.1052439912600145,0.0112891478514202,0.0327732259408415,0.0463824468823774,0.0872795445077072,-0.0024996528259963,0.0352666305025874,0.0163866129704207,0.0188862657964171,0.0012498264129981,0.0019441744202194,0.0058325232606582,0.0031245660324954,4.022774614636856,0.1142896819886127,0.4477850298569643,0.5522149701430357,0.7735036800444383,0.0567976669906957,84.67215621146896,12.469264069264067,75.01041666666667,14.302083333333334,10.71875,,,True,,,,,tt0420332,Veer-Zaara,7.8,66509.0,Veer-Zaara,False,192.0,False
8972,National Treasure,2004.0,Action,Adventure,Drama,Mystery,Thriller,,,,9.412213740458014,2,1233,4.576642335766423,4.0,5643,1301,0.2305511252879674,0.5887778631821675,0.0512138933191564,0.3548387096774194,0.0902322283283105,0.0989456609894566,78,10,0.2225471948949747,0.1451743714517437,0.0470397404703974,0.0483785220627325,0.0343788764841396,0.0542264752791068,-0.0077972709551656,0.0329003934215794,0.012581959950381,0.0203792309055466,0.0005316321105794,0.0010632642211589,0.0024809498493709,0.0019493177387914,4.096934254828992,0.1371610845295056,0.479886585149743,0.520113414850257,0.7738791423001949,0.0781499202551834,88.80125118712748,5.333648393194707,43.0763358778626,9.412213740458014,9.931297709923664,,,True,,,,,tt0368891,National Treasure,6.9,376332.0,National Treasure,False,131.0,False
8973,Bad Education (La mala educacion),2004.0,Drama,Thriller,,,,,,,17.254716981132077,2,1829,3.8819026790595954,4.0,7100,1337,0.1883098591549295,0.5355272999252056,0.0387323943661971,0.3890688829412593,0.0810087348548887,0.1301257517769272,164,22,0.2350496583785306,0.1164570803717878,0.0940404592673592,0.0691549295774647,0.0477464788732394,0.0780281690140845,-0.0005633802816901,0.0461968657012497,0.0228169014084507,0.0233802816901408,0.0018309859154929,0.0038028169014084,0.0053521126760563,0.0043661971830985,3.88887323943662,0.1139436619718309,0.494225352112676,0.505774647887324,0.7885915492957747,0.064225352112676,92.58734386518655,5.448963929393707,66.98113207547169,17.254716981132077,12.61320754716981,,,True,,,,,tt0275491,Bad Education,7.4,65872.0,La mala educacion,False,106.0,False
8974,The SpongeBob SquarePants Movie,2004.0,Adventure,Animation,Children,Comedy,,,,,41.0,2,3567,3.2873563218390807,3.0,11726,1969,0.1679174484052532,0.5358049771457593,0.0320654954801296,0.4229424307036247,0.1299897645854657,0.1990468180543874,492,34,0.2764723442364279,0.1118587047939445,0.1746565741519484,0.055773494797885,0.035732560122804,0.0613167320484393,-0.0008528057308545,0.0411045089495728,0.0201262152481664,0.0209790209790209,0.0008528057308545,0.0013644891693672,0.0061402012621524,0.0035817840695889,4.065666041275797,0.1292000682244584,0.4355278867473989,0.564472113252601,0.7754562510660071,0.0582466314173631,92.65214132224838,4.686650679456434,134.7816091954023,41.0,22.632183908045977,,,True,627.0,SpongeBob,1.0,3.0,tt0345950,The SpongeBob SquarePants Movie,7.2,112292.0,The SpongeBob SquarePants Movie,False,87.0,False
8975,Fabled,2002.0,Drama,Mystery,Thriller,,,,,,8.738095238095237,2,734,3.850136239782017,4.0,2826,811,0.2869780608634111,0.5782983970406905,0.0332625619249823,0.2711504424778761,0.0761331444759206,0.1798365122615803,85,10,0.1736590546999468,0.2411444141689373,0.1049046321525885,0.0534324133050247,0.0371549893842887,0.0562632696390658,-0.0017692852087756,0.0307824322625464,0.0145081387119603,0.016277423920736,0.0017692852087756,0.0010615711252653,0.0017692852087756,0.0035385704175513,4.062278839348903,0.1330502476999292,0.413658881811748,0.586341118188252,0.7668082094833687,0.086694975230007,88.99466100159991,4.464454976303317,33.642857142857146,8.738095238095237,9.654761904761905,,,True,,,,,tt0299863,Fabled,5.1,322.0,Fabled,False,84.0,False
8976,San Antonio,1945.0,Western,,,,,,,,18.0,2,1962,5.169724770642202,5.0,10143,1584,0.1561668145519077,0.5082070707070707,0.0425909494232475,0.43058568329718,0.1150774085395917,0.0871559633027523,113,11,0.2728393235714638,0.1289500509683996,0.0112130479102956,0.0533372769397614,0.0505767524401064,0.0583653751355614,-0.0064083604456275,0.035944341572615,0.0147885241052942,0.0211968845509218,0.0014788524105294,0.0029577048210588,0.0027605244996549,0.0041407867494824,3.900719708173124,0.0972098984521344,0.4855565414571626,0.5144434585428375,0.8036083998816919,0.0450557034407966,94.90838949401274,6.280495356037152,93.05504587155963,18.0,14.53211009174312,,,True,,,,,tt0038048,San Antonio,6.3,2061.0,San Antonio,False,109.0,False
8977,Alexander,2004.0,Action,Adventure,Drama,War,,,,,4.571428571428571,2,800,4.7225,5.0,3778,1024,0.2710428798305982,0.578125,0.0391741662255161,0.2266348954196452,0.0301906779661016,0.015,6,2,0.1284257910763935,0.08125,0.15625,0.0431445209105346,0.0460561143462149,0.0346744309158284,-0.009793541556379,0.042519226829649,0.0164107993647432,0.0262043409211222,0.0037056643726839,0.0034409740603493,0.0055584965590259,0.004235044997353,4.160137638962414,0.1365802011646373,0.4915299100052938,0.5084700899947062,0.7580730545262043,0.0836421386977236,87.44014408711254,5.247222222222222,21.588571428571427,4.571428571428571,5.851428571428571,,,True,,,,,tt0346491,Alexander,5.6,183227.0,Alexander,False,175.0,False
8978,Christmas with the Kranks,2004.0,Children,Comedy,,,,,,,16.767676767676768,2,1660,4.639759036144579,5.0,7702,1370,0.1778758763957413,0.5262773722627737,0.0364840301220462,0.3860537592520452,0.0931168831168831,0.1198795180722891,134,14,0.2395948315044477,0.1692771084337349,0.0620481927710843,0.052713580888081,0.0434951960529732,0.0668657491560633,0.0063619839002856,0.0434547212138257,0.0249285899766294,0.0185666060763438,0.0003895092183848,0.0016878732796676,0.0102570760841339,0.0027265645286938,4.044533887301999,0.1104907816151648,0.4670215528434173,0.5329784471565827,0.7800571280186964,0.0472604518306933,93.88345709329325,4.557396449704142,77.79797979797979,16.767676767676768,13.83838383838384,,,True,,,,,tt0388419,Christmas with the Kranks,5.6,65345.0,Christmas with the Kranks,False,99.0,False
8979,Guerrilla: The Taking of Patty Hearst,2004.0,Documentary,,,,,,,,11.606741573033707,2,1033,4.452081316553727,4.0,4599,1122,0.2439660795825179,0.5454545454545454,0.0513155033702978,0.3194867333623314,0.0820100065259952,0.0445304937076476,26,6,0.2007612833061446,0.0454985479186834,0.0271055179090029,0.0373994346597086,0.0184822787562513,0.0654490106544901,-0.0017395085888236,0.0291337429726656,0.0136986301369863,0.0154381387258099,0.0013046314416177,0.0023918243096325,0.0032615786040443,0.0021743857360295,4.2074363992172215,0.1543813872580995,0.4714068275712111,0.5285931724287889,0.741030658838878,0.0969776038269188,82.02951226604027,7.67779632721202,51.674157303370784,11.606741573033707,12.606741573033707,,,True,,,,,tt0884842,Guerrilla: The Taking of Patty Hearst,7.1,667.0,Neverland: The Rise and Fall of the Symbionese Liberation Army,False,89.0,False
8980,Our Music (Notre musique),2004.0,Drama,,,,,,,,8.75,2,700,4.8,5.0,3360,1084,0.3226190476190476,0.6319188191881919,0.0648809523809523,0.2345936290562667,0.0524121500893388,0.0414285714285714,15,3,0.1435164507964865,0.0914285714285714,0.0042857142857142,0.0413690476190476,0.0232142857142857,0.037797619047619,-0.0098214285714285,0.0412725871598639,0.0157738095238095,0.025595238095238,0.0029761904761904,0.0044642857142857,0.0035714285714285,0.0050595238095238,4.341964285714286,0.1738095238095238,0.475,0.525,0.7050595238095239,0.1044642857142857,80.08707731298067,5.481239804241436,42.0,8.75,13.55,,,True,,,,,tt0360845,Our Music,6.8,3292.0,Notre musique,False,80.0,False
